,Unnamed: 0,has_latitude,has_longitude,opening_hours,facility_type,architecturalBarriers,name,sport,has_capacity,menu,hiking,has_osmID,has_contactPoint
1003,1003,46.08662033081055,11.08884334564209,,viewpoint,ab_94726,,,,,,4387437646,cp_2971252408
1004,1004,46.08916091918945,11.08649730682373,,information,ab_4462,,,,,,4387437647,cp_9197555622
1005,1005,46.08918762207031,11.086634635925291,,information,ab_70851,'Poza dei Pini',,,,,4387437649,cp_9604441483
1006,1006,46.08980178833008,11.085542678833008,,information,ab_18412,,,,,,4387437650,cp_2765615538
1007,1007,46.09016799926758,11.085026741027832,,picnic_table,ab_95367,,,,,,4387437651,cp_1465733563
1008,1008,46.091426849365234,11.086634635925291,,information,ab_37992,,,,,,4387437652,cp_4775939275
1009,1009,46.098392486572266,11.08529281616211,,picnic_site,ab_60248,,,,,,4387437653,cp_5542329055
1010,1010,46.0704345703125,11.078123092651367,,picnic_site,ab_75566,,,,,,4411501330,cp_1494578852
1011,1011,46.07047653198242,11.07809829711914,,picnic_table,ab_96658,,,,,,4411501331,cp_8774616847
1012,1012,46.069278717041016,11.077422142028809,,picnic_table,ab_19708,,,,,,4411501332,cp_1155047988
1013,1013,46.066314697265625,11.12395477294922,,restaurant,ab_12408,'Roccaforte Trentina',,,,,4412996446,cp_9603297226
1014,1014,46.08738708496094,11.135584831237791,,music_school,ab_85299,'Percorsi Musicali',,,,,4440850790,cp_6066769923
1015,1015,46.05538558959961,11.131972312927246,,parking,ab_33594,,,,,,4444733710,cp_2984774315
1016,1016,46.1357307434082,11.127419471740724,,information,ab_87882,'Gazzadina Case Nuove',,,,yes,4621742129,cp_5843516570
1017,1017,46.13887786865234,11.131754875183104,,information,ab_63258,'Maso Monauni o Zandron',,,,yes,4621742136,cp_1087136769
1018,1018,46.13810729980469,11.122970581054688,,information,ab_25555,'Maso Pasolli Pisetta',,,,yes,4621742137,cp_5488958206
1019,1019,46.138370513916016,11.123371124267578,,information,ab_35145,'Maso Pasolli',,,,yes,4621742138,cp_5205529576
1020,1020,46.1379280090332,11.11872100830078,,information,ab_89529,'San Lazzaro',,,,yes,4621742139,cp_4185810786
1021,1021,46.13736343383789,11.120201110839844,,information,ab_98038,,,,,yes,4621742140,cp_4175430271
1022,1022,46.13969039916992,11.131272315979004,,information,ab_23368,,,,,yes,4621742146,cp_3163621378
1023,1023,46.09273910522461,11.106270790100098,,restaurant,ab_77331,'America Graffiti',,,american,,4628941240,cp_9496060835
1024,1024,46.123756408691406,11.132977485656738,,information,ab_81378,,,,,yes,4693421868,cp_9656761209
1025,1025,46.12382888793945,11.134137153625488,,information,ab_24317,,,,,yes,4693421873,cp_3577101516
1026,1026,46.123836517333984,11.134356498718262,,information,ab_16524,,,,,yes,4693421874,cp_2081104202
1027,1027,46.12474060058594,11.130961418151855,,information,ab_53757,,,,,yes,4693421878,cp_8913997439
1028,1028,46.125938415527344,11.129232406616213,,information,ab_54731,,,,,yes,4693421881,cp_4419903626
1029,1029,46.12714385986328,11.128870010375977,,playground,ab_65093,,,,,,4693421883,cp_5483903891
1030,1030,46.12860870361328,11.143372535705566,,information,ab_66772,'Agli Orti',,,,yes,4694175288,cp_6010401278
1031,1031,46.13686752319336,11.1399507522583,,information,ab_33854,'Capitel de Le Crosare',,,,yes,4694175489,cp_3547881508
1032,1032,46.13178253173828,11.14172649383545,,information,ab_22462,'Le Gorghe',,,,yes,4694175496,cp_1372059952
1033,1033,46.118934631347656,11.14623737335205,,information,ab_69602,'Maso Pralungo',,,,yes,4694175497,cp_4983188714
1034,1034,46.12128448486328,11.14226531982422,,information,ab_48433,'Valle Rio di Cortesano',,,,yes,4694175498,cp_8307734926
1035,1035,46.11886215209961,11.146430015563965,,information,ab_41422,,,,,yes,4694175500,cp_4571763627
1036,1036,46.11996841430664,11.145573616027832,,information,ab_43719,,,,,yes,4694175501,cp_9439884011
1037,1037,46.12820816040039,11.143348693847656,,information,ab_32093,,,,,yes,4694175503,cp_8004947706
1038,1038,46.12854766845703,11.137330055236816,,information,ab_19086,,,,,yes,4694175504,cp_5941105082
1039,1039,46.13006591796875,11.126821517944336,,information,ab_51811,,,,,yes,4694175505,cp_5703880304
1040,1040,46.13021469116211,11.126099586486816,,information,ab_98151,,,,,yes,4694175506,cp_4817897492
1041,1041,46.13187026977539,11.141740798950195,,information,ab_67269,,,,,yes,4694175511,cp_4002198059
1042,1042,46.13209915161133,11.141799926757812,,information,ab_78300,,,,,yes,4694175512,cp_4348518411
1043,1043,46.13228225708008,11.141765594482422,,information,ab_2983,,,,,yes,4694175513,cp_2508518702
1044,1044,46.13338470458984,11.133241653442385,,information,ab_12707,,,,,yes,4694175517,cp_6587637336
1045,1045,46.13526153564453,11.1334228515625,,information,ab_54282,,,,,yes,4694175520,cp_3327931257
1046,1046,46.13559722900391,11.140874862670898,,information,ab_56677,,,,,yes,4694175522,cp_5337890369
1047,1047,46.12028121948242,11.155006408691406,,information,ab_89883,,,,,yes,4695015591,cp_7835889369
1048,1048,46.130367279052734,11.127235412597656,,information,ab_26760,,,,,yes,4695015592,cp_8519718912
1049,1049,46.13056945800781,11.126925468444824,,information,ab_33792,,,,,yes,4695015593,cp_2522520899
1050,1050,46.1341552734375,11.1185884475708,,information,ab_63287,,,,,yes,4695015597,cp_7154773969
1051,1051,46.136451721191406,11.118985176086426,,information,ab_90556,,,,,yes,4695015598,cp_2588275780
1052,1052,46.137542724609375,11.11777687072754,,information,ab_39850,,,,,yes,4695015599,cp_6394875421
1053,1053,46.08750915527344,11.058510780334473,,viewpoint,ab_42131,,,,,,4698636586,cp_5287162336
1054,1054,46.1265869140625,11.116122245788574,,library,ab_30385,'Biblioteca Meano',,,,,4715779117,cp_3304839801
1055,1055,46.12223815917969,11.11517333984375,,park,ab_5786,'Orto in villa',,,,,4715779119,cp_3447207034
1056,1056,46.122047424316406,11.116908073425291,,attraction,ab_95057,'Villa Salvadori Zanatta',,,,,4715779120,cp_6543176720
1057,1057,46.06489562988281,11.153912544250488,,picnic_table,ab_66470,,,,,,4725584955,cp_9274355125
1058,1058,46.06489562988281,11.15396499633789,,picnic_table,ab_66210,,,,,,4725584956,cp_2967615190
1059,1059,46.04326629638672,11.187530517578123,,information,ab_61777,'Sella della Marzola - Stoi del Chegul',,,,yes,4739522649,cp_3564228309
1060,1060,46.03581237792969,11.1867094039917,,information,ab_83585,'Cima Marzola Nord - Cima Marzola Sud',,,,yes,4739522650,cp_3718718605
1061,1061,46.030391693115234,11.18536376953125,,information,ab_24971,'Sella della Marzola',,,,yes,4739522708,cp_6838282630
1062,1062,46.02385330200195,11.164883613586426,,viewpoint,ab_43531,,,,,,4743346682,cp_4578003129
1063,1063,46.09200668334961,11.103973388671877,Mo-Fr 07:00-16:00,restaurant,ab_75319,'Bar Sirio',,,,,4776882840,cp_7190268282
1064,1064,46.09098434448242,11.106634140014648,"Mo-Fr 06:00-21:00, Sa 06:00-15:00",restaurant,ab_1387,'Bar Spazio Prada',,,,,4776882851,cp_3356711431
1065,1065,46.04547119140625,11.051424026489258,,information,ab_94740,'Bivio per Mezzavia',,,,,4780362434,cp_2506427108
1066,1066,46.04474258422852,11.112483024597168,,attraction,ab_23294,'Ferrari F. Lunelli',,,,,4845815121,cp_4855495907
1067,1067,46.0872917175293,11.107545852661133,Mo-Fr 07:30-15:30; PH off,restaurant,ab_15998,'38 Trentootto',,50,regional,,4859636763,cp_2711405442
1068,1068,46.06223678588867,11.112933158874512,,artwork,ab_4034,,,,,,4876524769,cp_5333328803
1069,1069,46.06061172485352,11.113204002380373,,artwork,ab_25205,,,,,,4876524770,cp_5090017701
1070,1070,46.0606575012207,11.114102363586426,,artwork,ab_14938,,,,,,4876524773,cp_3514292421
1071,1071,46.09415054321289,11.118330001831056,,cafe,ab_77556,'Dolce Mondo',,,ice_cream;sandwich,,4891613712,cp_3901126301
1072,1072,46.020206451416016,11.126941680908203,,artwork,ab_67725,,,,,,4923991309,cp_7309900952
1073,1073,46.06269073486328,11.115276336669922,,library,ab_63247,'Gino Tomasi',,,,,4924544965,cp_8465968725
1074,1074,46.0631103515625,11.123549461364746,,restaurant,ab_23779,'Vecchia Trento',,,indian;pizza,,4952166591,cp_6385054901
1075,1075,46.09819412231445,11.114225387573242,,playground,ab_34058,,,,,,4958186981,cp_9506372628
1076,1076,46.06529235839844,11.15459156036377,,playground,ab_43872,,,,,,4970067463,cp_7102125547
1077,1077,46.07167434692383,11.16237735748291,,playground,ab_72577,,,,,,4970089397,cp_7521795315
1078,1078,46.0635986328125,11.118946075439451,,parking,ab_68347,,,,,,4982773124,cp_6234413644
1079,1079,45.99552536010742,11.126364707946776,,hotel,ab_80324,'Hotel Karinhall',,,,,5015871209,cp_9170464029
1080,1080,46.02457809448242,11.108794212341309,,restaurant,ab_11326,'Locanda Margon',,,italian;regional,,5026846255,cp_3139833425
1081,1081,46.1011848449707,11.1116943359375,,adult_gaming_centre,ab_3174,'Koiné',,,,,5040798825,cp_9777984815
1082,1082,46.04937362670898,11.147204399108888,,theatre,ab_58376,,,,,,5059822977,cp_1580945323
1083,1083,46.06499099731445,11.102365493774414,,viewpoint,ab_28172,,,,,,5060180851,cp_4883640857
1084,1084,46.06489181518555,11.102313041687012,,viewpoint,ab_57501,,,,,,5060180852,cp_6575525482
1085,1085,46.02766418457031,11.165579795837402,,alpine_hut,ab_80251,'Rifugio Maranza',,,,,5083826692,cp_2465700010
1086,1086,46.02755355834961,11.16563606262207,,restaurant,ab_9457,'Maranza',,,regional,,5083826693,cp_6974801708
1087,1087,46.077632904052734,11.116893768310549,,parking,ab_92751,,,,,,5137707859,cp_3587778485
1088,1088,46.06635665893555,11.151445388793944,,picnic_table,ab_67012,,,,,,5214020775,cp_2042746268
1089,1089,46.08585357666016,11.11709690093994,"Mo-Su 12:00-15:00,19:00-23:30",restaurant,ab_19554,'Sushiland',,,japanese,,5239187880,cp_8212790548
1090,1090,46.10023880004883,11.109644889831545,,playground,ab_11604,,,,,,5326219172,cp_5640626695
1091,1091,46.06514358520508,11.123077392578123,Mo-Th 07:00-21:00; Fr-Su 07:00-22:00,cafe,ab_9677,'Caffetteria Perghem 1835',,,,,5352312854,cp_4332581843
1092,1092,45.98481750488281,11.113402366638184,,picnic_table,ab_94172,,,,,,5363999260,cp_6289955593
1093,1093,46.069332122802734,11.157866477966309,,picnic_site,ab_38072,,,,,,5414689821,cp_9400985227
1094,1094,46.06932067871094,11.155791282653809,,viewpoint,ab_6260,,,,,,5414690089,cp_5687909827
1095,1095,46.06923294067383,11.15575122833252,,picnic_site,ab_96342,,,,,,5414690620,cp_8713958386
1096,1096,46.111289978027344,11.091961860656738,,hotel,ab_86208,'B&B Hotel Trento',,,,,5495943394,cp_7345641001
1097,1097,46.07780075073242,11.14316463470459,,playground,ab_77387,,,,,,5501285825,cp_5388767375
1098,1098,46.132442474365234,11.112048149108888,,pub,ab_41509,'Passion Brewery',,,,,5504957384,cp_6585751028
1099,1099,46.06637573242188,11.150897026062012,,pitch,ab_88927,,table_tennis,,,,5516336919,cp_2121116535
1100,1100,46.06638717651367,11.151084899902344,,picnic_table,ab_57405,,,,,,5516336920,cp_8822427212
1101,1101,46.06638717651367,11.151293754577637,,picnic_table,ab_71829,,,,,,5516337021,cp_8309948340
1102,1102,46.06628036499024,11.150785446166992,,picnic_table,ab_34046,,,,,,5516337023,cp_7083769430
1103,1103,46.06611251831055,11.150796890258787,,picnic_table,ab_78660,,,,,,5516337024,cp_8974904683
1104,1104,46.06603240966797,11.150986671447754,,picnic_table,ab_76387,,,,,,5516337025,cp_8987356866
1105,1105,46.0657844543457,11.150943756103516,,picnic_table,ab_2792,,,,,,5516337033,cp_4079878243
1106,1106,46.065704345703125,11.150954246520996,,picnic_table,ab_24571,,,,,,5516337034,cp_7071062006
1107,1107,46.07164764404297,11.162205696105955,,pitch,ab_64261,,table_tennis,,,,5535628392,cp_9152325008
1108,1108,46.069950103759766,11.127521514892578,,artwork,ab_52409,'Ciclo dei mesi',,,,,5560172064,cp_6053128485
1109,1109,46.07365417480469,11.15095043182373,Sa-Su 10:00-18:00,attraction,ab_45980,"""Cascata dell'Orrido""",,,,,5680205931,cp_9989989677
1110,1110,46.07905960083008,11.115070343017578,,picnic_table,ab_73356,,,,,,5760750405,cp_9192033961
1111,1111,46.080474853515625,11.113814353942873,,playground,ab_87119,,,,,,5760750409,cp_8089194243
1112,1112,46.07154846191406,11.125680923461914,,guest_house,ab_75371,'La loggia del castello',,,,,5894378694,cp_5091102366
1113,1113,46.05098342895508,11.184521675109863,,pitch,ab_66387,,boules,,,,5984876678,cp_6991420613
1114,1114,46.05247116088867,11.183208465576172,,picnic_table,ab_43520,,,,,,5984876680,cp_1508388975
1115,1115,46.07636260986328,11.119309425354004,,fitness_centre,ab_20232,'Mrs.Sporty',fitness,,,,5998800152,cp_5552936257
1116,1116,46.07018661499024,11.124110221862791,,guest_house,ab_24300,'Heart of Trento',,,,,6011142676,cp_2577886157
1117,1117,46.06055450439453,11.11492156982422,,information,ab_86345,,,,,,6030076803,cp_8412179897
1118,1118,46.07147979736328,11.126684188842772,"01 May 2018 - 28 October 2018 Mo-Su 10:00 - 18:00 Uhr, other than this period 9:30 - 17:00",museum,ab_19406,'Castello del Buonconsiglio',,,,,6036162190,cp_7500396549
1119,1119,46.07133865356445,11.12688446044922,,cafe,ab_49478,,,,,,6036162191,cp_8573112957
1120,1120,46.11865997314453,11.11495590209961,,picnic_table,ab_98117,,,,,,6038939624,cp_7867843167
1121,1121,46.07167053222656,11.121198654174805,,parking,ab_14846,,,,,,6103798687,cp_9961636584
1122,1122,46.0718002319336,11.121281623840332,,parking,ab_69330,,,,,,6103798688,cp_6367755473
1123,1123,46.07319641113281,11.12673282623291,Mo-Su 09:00-22:00,fitness_centre,ab_36413,'Salus',,,,,6139494125,cp_1797315818
1124,1124,46.0651969909668,11.123017311096191,,hotel,ab_4175,'Il Torrione',,,,,6173229186,cp_5429214072
1125,1125,46.08343505859375,11.17504596710205,,parking,ab_38383,,,,,,6176542412,cp_1986071413
1126,1126,46.00391387939453,11.130366325378418,,picnic_table,ab_22893,,,,,,6188312558,cp_8228394040
1127,1127,46.01088333129883,11.133519172668455,,playground,ab_67992,,,,,,6188372688,cp_7401340111
1128,1128,46.00242233276367,11.128689765930176,,picnic_table,ab_39526,,,,,,6190168499,cp_3338050308
1129,1129,46.00276565551758,11.129098892211914,,picnic_table,ab_54471,,,,,,6190168500,cp_6320265172
1130,1130,46.00693893432617,11.129960060119627,,picnic_table,ab_67116,,,,,,6205008035,cp_3057718456
1131,1131,46.00712966918945,11.129345893859863,,pitch,ab_26450,,table_tennis,,,,6205008036,cp_7209426465
1132,1132,46.00706481933594,11.129324913024902,,pitch,ab_90427,,table_tennis,,,,6205008037,cp_3615940615
1133,1133,46.07460403442383,11.125072479248049,,information,ab_96914,,,,,,6220577266,cp_7624663269
1134,1134,46.00658798217773,11.12879467010498,,cinema,ab_39537,'Cinema Parrocchiale di Mattarello',,,,,6239479972,cp_7719104791
1135,1135,46.01491928100586,11.13258171081543,,fitness_centre,ab_84083,'Centro benessere Greta',,,,,6240212652,cp_4370174596
1136,1136,45.998477935791016,11.124874114990234,"Tu 07:30-11:30, 16:30-22:30; We 10:00-22:00; Th 07:30-11:30, 16:30-22:30; Fr 12:00-22:00; Sa, Su 10:00-20:00",sports_centre,ab_21714,'Infinity Boulder',climbing,,,,6252338463,cp_5592733812
1137,1137,46.083404541015625,11.14413356781006,,restaurant,ab_49487,'Agritur Calcaiol',,,regional;italian,,6285603913,cp_8521255046
1138,1138,46.0678825378418,11.123287200927734,,playground,ab_40760,,,,,,6298760792,cp_2831722501
1139,1139,46.05256271362305,11.127583503723145,,playground,ab_86394,,,,,,6325886689,cp_1375555574
1140,1140,46.0517692565918,11.125067710876465,,playground,ab_59167,,,,,,6327116806,cp_8839580728
1141,1141,46.09497833251953,11.110130310058594,,fitness_centre,ab_49323,,,,,,6342878355,cp_5185915856
1142,1142,46.00376510620117,11.130510330200195,,picnic_table,ab_89927,,,,,,6368593931,cp_8543117811
1143,1143,45.99934005737305,11.123202323913574,,picnic_table,ab_88580,,,,,,6368904143,cp_3234043941
1144,1144,46.062294006347656,11.079830169677734,,parking,ab_58311,,,,,,6374008771,cp_4608087523
1145,1145,46.06989288330078,11.126521110534668,,restaurant,ab_12227,'Terra Mia',,,fish;italian,,6438863499,cp_3138761683
1146,1146,46.09206771850586,11.145978927612305,,information,ab_31914,,,,,yes,6443906526,cp_3626444234
1147,1147,46.09121322631836,11.14759349822998,,information,ab_12652,,,,,yes,6443906527,cp_2542402215
1148,1148,46.09029769897461,11.147589683532717,,information,ab_39177,,,,,yes,6443906528,cp_6325953952
1149,1149,46.0894775390625,11.145953178405762,,information,ab_33128,,,,,yes,6443906529,cp_6266576821
1150,1150,46.08787155151367,11.145660400390623,,information,ab_3537,,,,,yes,6443906530,cp_5778497826
1151,1151,46.084617614746094,11.14775562286377,,information,ab_56553,,,,,yes,6443906531,cp_8970682190
1152,1152,46.084266662597656,11.147730827331545,,information,ab_27626,,,,,yes,6443906532,cp_1869141707
1153,1153,46.08224868774414,11.148687362670898,,information,ab_31853,,,,,yes,6443906533,cp_1686128741
1154,1154,46.07820510864258,11.144349098205566,,information,ab_17725,,,,,yes,6443906534,cp_5189314127
1155,1155,46.0778923034668,11.142396926879885,,information,ab_87882,,,,,yes,6443906535,cp_7835226022
1156,1156,46.0771369934082,11.142014503479004,,information,ab_41454,,,,,,6443906536,cp_2171929096
1157,1157,46.05903625488281,11.174753189086914,,information,ab_65048,,,,,,6502862072,cp_3814658647
1158,1158,46.04575729370117,11.172444343566896,,picnic_site,ab_98897,,,,,,6502872580,cp_3665475499
1159,1159,46.05670547485352,11.12218952178955,,playground,ab_93693,,,,,,6511187238,cp_6293914213
1160,1160,46.08036804199219,11.113236427307127,,parking,ab_28263,,,,,,6513978888,cp_7836382850
1161,1161,46.06288909912109,11.115374565124512,,artwork,ab_23248,,,,,,6521916957,cp_1552963934
1162,1162,46.06324005126953,11.115592956542969,,artwork,ab_58623,,,,,,6521916958,cp_6592792251
1163,1163,46.01897048950195,11.040111541748049,,information,ab_50528,,,,,,6544985355,cp_4432750473
1164,1164,46.01429748535156,11.132369041442873,,adult_gaming_centre,ab_14595,'Scommettiamo è',,,,,6550746571,cp_4300501169
1165,1165,46.073917388916016,11.118494987487791,,information,ab_97873,,,,,,6560454314,cp_7951424051
1166,1166,46.08128356933594,11.123005867004396,,language_school,ab_10299,'Your International School',,,,,6568436294,cp_7407417216
1167,1167,46.10897064208984,11.110658645629885,Tu-Su 18:00-22:00,restaurant,ab_17462,"""Cilli's Pizza""",,,pizza,,6586924485,cp_2045023281
1168,1168,46.10187149047852,11.095306396484377,Mo-Fr 09:00-17:00; Sa 09:00-12:00,museum,ab_38827,'TTram',,,,,6586924497,cp_5213430807
1169,1169,46.10638046264648,11.111780166625977,,theatre,ab_37269,'Teatro Gigi Cona',,,,,6588442178,cp_1104334673
1170,1170,46.064239501953125,11.041254043579102,,information,ab_58584,,,,,,6589951277,cp_6146291033
1171,1171,46.09506988525391,11.117777824401855,,pitch,ab_48113,,table_tennis,,,,6638897075,cp_9443478379
1172,1172,46.09480667114258,11.11846160888672,,pitch,ab_81551,,soccer,,,,6638897080,cp_2029014004
1173,1173,46.08341217041016,11.17513370513916,,viewpoint,ab_71569,,,,,,6720523749,cp_6515389995
1174,1174,46.00646209716797,11.163124084472656,,picnic_table,ab_95719,,,,,,6724217627,cp_6413886666
1175,1175,46.06092071533203,11.117979049682615,,guest_house,ab_73477,'B&B Nicole',,,,,6853587131,cp_3709890723
1176,1176,46.0531005859375,11.071539878845217,,restaurant,ab_93661,'Ristorante Trento Alata',,,,,6855773385,cp_6300442763
1177,1177,46.09683990478516,11.116616249084473,,pitch,ab_74525,,table_tennis,,,,6886317057,cp_5204151767
1178,1178,46.064598083496094,11.133538246154783,Fr 16:30-18:00,language_school,ab_91103,'Associazione Esperantista Trentina',,,,,6911687110,cp_3136240075
1179,1179,46.067420959472656,11.149802207946776,,fitness_station,ab_52950,,fitness,,,,6946050300,cp_9211838845
1180,1180,46.06744003295898,11.150016784667969,,pitch,ab_83303,,table_tennis,,,,6946050301,cp_3932056976
1181,1181,46.06655883789063,11.149405479431152,,picnic_table,ab_51786,,,,,,6946050345,cp_2692771384
1182,1182,46.06654357910156,11.149779319763184,,picnic_table,ab_92891,,,,,,6946050346,cp_6733352001
1183,1183,46.06655502319336,11.149593353271484,,picnic_table,ab_57010,,,,,,6946050347,cp_4446567453
1184,1184,46.06744003295898,11.149938583374023,,picnic_table,ab_19986,,,,,,6946050348,cp_7006827077
1185,1185,46.03652191162109,11.12951374053955,,restaurant,ab_36917,'Tentazioni',,,,,6953660212,cp_1245536459
1186,1186,46.064186096191406,11.131595611572266,,guest_house,ab_75569,'B&B Rosagalina',,,,,6961496022,cp_7644876486
1187,1187,46.074745178222656,11.113032341003418,,picnic_table,ab_23953,,,,,,6966933888,cp_2417250525
1188,1188,46.04365539550781,11.13178539276123,,playground,ab_82818,,,,,,6967117112,cp_4845210849
1189,1189,46.07047271728516,11.121557235717772,,parking,ab_45666,,,5,,,7004175186,cp_9152404537
1190,1190,46.05868148803711,11.121837615966797,,music_school,ab_69878,'Il Diapason',,,,,7036436527,cp_8058115055
1191,1191,46.130470275878906,11.128429412841797,,playground,ab_87241,,,,,,7078215739,cp_9057363744
1192,1192,46.13576126098633,11.114578247070312,,playground,ab_84549,,,,,,7078253913,cp_8610217326
1193,1193,46.13584899902344,11.11431121826172,,pitch,ab_61043,,table_tennis,,,,7078253914,cp_7263524335
1194,1194,46.12224960327149,11.116265296936035,,playground,ab_64113,,,,,,7078259884,cp_5539757369
1195,1195,46.12225341796875,11.116148948669434,,pitch,ab_26725,,table_tennis,,,,7078322785,cp_9253387125
1196,1196,46.11549377441406,11.115151405334473,,playground,ab_36167,,,,,,7078449603,cp_3129722421
1197,1197,46.11524963378906,11.1157865524292,,picnic_table,ab_40736,,,,,,7078449619,cp_5309796590
1198,1198,46.1153450012207,11.115442276000977,,pitch,ab_80020,,table_tennis,,,,7078449626,cp_3993861189
1199,1199,46.01153564453125,11.128153800964355,,picnic_site,ab_76804,,,,,,7085814884,cp_9906871240
1200,1200,46.0743408203125,11.07870388031006,,information,ab_65780,,,,,,7091026451,cp_5219950256
1201,1201,46.07440948486328,11.077722549438477,,information,ab_5801,,,,,,7091026452,cp_1608783827
1202,1202,46.06743240356445,11.117523193359377,,museum,ab_4121,"""Officina dell'Autonomia - Museo Storico del Trentino""",,,,,7094044891,cp_1405115674
1203,1203,46.10791397094727,11.112363815307615,,library,ab_14262,'Biblioteca Gardolo',,,,,7095449512,cp_5008901521
1204,1204,46.03781127929688,11.106449127197266,,library,ab_84165,'Biblioteca Ravina',,,,,7095449513,cp_4625585016
1205,1205,46.07161712646485,11.05994987487793,"Mo-Th 14:30-18:30; We, Fr 09:00-12:00",library,ab_90112,'Biblioteca Sopramonte',,,,,7095449514,cp_8989534812
1206,1206,46.01715469360352,11.10590362548828,,library,ab_77570,'Punto di prestito Romagnano',,,,,7095449515,cp_8550949788
1207,1207,46.04024887084961,11.13329792022705,,library,ab_56238,'Punto di prestito Madonna Bianca',,,,,7095449516,cp_7714027334
1208,1208,46.085750579833984,11.062891960144045,,library,ab_88438,'Punto di prestito Cadine',,,,,7095449517,cp_7518739431
1209,1209,46.10812759399414,11.14423942565918,,library,ab_44566,'Punto di prestito Montevaccino',,,,,7095449518,cp_1436570518
1210,1210,46.089820861816406,11.131462097167969,,library,ab_6629,'Punto di prestito Martignano',,,,,7095449519,cp_4897447778
1211,1211,46.00657272338867,11.128347396850586,,parking,ab_48141,,,9,,,7105562301,cp_5364484898
1212,1212,46.00616836547852,11.130491256713867,,playground,ab_59896,,,,,,7105562314,cp_7685599655
1213,1213,46.0062255859375,11.127226829528809,,pub,ab_70037,'La Pinta Birreria',,,,,7105717814,cp_6398328262
1214,1214,46.00627136230469,11.126904487609863,,parking,ab_15012,,,,,,7105717815,cp_2561015503
1215,1215,46.09334945678711,11.13070011138916,,parking,ab_83340,,,,,,7119399623,cp_6804498621
1216,1216,46.008392333984375,11.128377914428713,,parking,ab_23118,,,,,,7124387564,cp_8142818942
1217,1217,46.00600814819336,11.12735080718994,,artwork,ab_11319,,,,,,7146805206,cp_6320676748
1218,1218,46.05432891845703,11.094977378845217,,viewpoint,ab_54776,,,,,,7208958622,cp_2930259733
1219,1219,46.05248260498047,11.09337329864502,,viewpoint,ab_26191,,,,,,7220695247,cp_6035947375
1220,1220,46.06635284423828,11.185301780700684,,picnic_table,ab_54205,,,,,,7258551095,cp_7019033409
1221,1221,46.03712844848633,11.128538131713867,,parking,ab_63198,,,,,,7276433975,cp_1846947730
1222,1222,46.03791809082031,11.128671646118164,,playground,ab_53126,,,,,,7276433976,cp_7673154567
1223,1223,46.032691955566406,11.151540756225586,,viewpoint,ab_83224,,,,,,7478298212,cp_1921713990
1224,1224,46.127689361572266,11.116684913635254,,restaurant,ab_33379,'Carpe Diem',,,pizza,,7527311775,cp_2625804313
1225,1225,46.0897216796875,11.169262886047363,,viewpoint,ab_13326,,,,,,7568794172,cp_1742024176
1226,1226,46.05560302734375,11.075895309448242,,information,ab_97635,'Tabella',,,,,7580865876,cp_2891352226
1227,1227,46.06548690795898,11.150676727294922,Mo-Fr 11:45-14:30,restaurant,ab_30664,'Mensa e pizzeria Povo 0',,,pizza;italian,,7595406510,cp_3942635199
1228,1228,46.067626953125,11.15020751953125,,sports_centre,ab_82879,,climbing,,,,7600542174,cp_3413933105
1229,1229,46.08624649047852,11.161307334899902,,information,ab_58330,,,,,,7648646793,cp_9281664465
1230,1230,46.00648498535156,11.12922191619873,,restaurant,ab_93661,'Mensa scolastica',,,,,7661120689,cp_5419480223
1231,1231,46.0671272277832,11.138930320739746,,parking,ab_92324,,,,,,7699915777,cp_5321094281
1232,1232,46.08296203613281,11.115949630737305,,social_facility,ab_14764,'Laboratorio Sociale',,,,,7723612025,cp_1887304680
1233,1233,46.09272766113281,11.110152244567873,,social_facility,ab_53370,"""Punto d'Incontro - Laboratorio di Falegnameria""",,,,,7723612026,cp_2663746473
1234,1234,46.0765495300293,11.137474060058594,,parking,ab_57829,,,,,,7821913336,cp_7185176206
1235,1235,46.07653045654297,11.137764930725098,,parking,ab_72143,,,,,,7821913337,cp_6904653150
1236,1236,46.06630706787109,11.14272689819336,,information,ab_77323,,,,,,7845936680,cp_4895771596
1237,1237,46.06378173828125,11.122398376464844,,parking,ab_28937,,,,,,7853807595,cp_2955480183
1238,1238,46.0616455078125,11.12452793121338,,language_school,ab_10442,'My English School',,,,,7856371099,cp_2142281511
1239,1239,46.039005279541016,11.128599166870115,,fitness_station,ab_73373,,fitness,,,,7920675179,cp_4120899942
1240,1240,46.03876495361328,11.128949165344238,,picnic_table,ab_18811,,,,,,7920675183,cp_6092803218
1241,1241,46.03870391845703,11.129080772399902,,fitness_station,ab_17625,,fitness,,,,7950243546,cp_2302068255
1242,1242,46.038368225097656,11.129002571105955,,fitness_station,ab_84131,,fitness,,,,7950243547,cp_1998469848
1243,1243,46.055511474609375,11.081384658813477,,picnic_table,ab_87919,,,,,,8120252947,cp_2753763125
1244,1244,46.05558013916016,11.081344604492188,,information,ab_69946,,,,,,8120257224,cp_5832936107
1245,1245,46.06661224365234,11.117894172668455,,restaurant,ab_48512,'Waikiki Poké Trento',,,,,8232536591,cp_2052998265
1246,1246,46.03776168823242,11.10422134399414,,guest_house,ab_7069,'B&B Villa Sizzo Relais',,,,,8261216789,cp_9079544973
1247,1247,46.03898620605469,11.100496292114258,,information,ab_68785,,,,,,8261216798,cp_5546509806
